OTU,Kingdom,Phylum,Class,Order,Family,Genus
taxa_OTU_1832,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus
taxa_OTU_1833,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1834,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA
taxa_OTU_1835,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1836,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Allobaculum
taxa_OTU_1837,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Barnesiella
taxa_OTU_1838,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA
taxa_OTU_1839,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1840,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1841,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1842,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Allobaculum
taxa_OTU_1843,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_1844,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,NA
taxa_OTU_1845,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,NA,NA
taxa_OTU_1846,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1847,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1848,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA
taxa_OTU_1849,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA
taxa_OTU_1850,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Barnesiella
taxa_OTU_1851,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,NA
taxa_OTU_1852,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA
taxa_OTU_1853,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium
taxa_OTU_1854,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium
taxa_OTU_1855,Bacteria,Firmicutes,NA,NA,NA,NA
taxa_OTU_1856,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1857,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1858,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1859,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA
taxa_OTU_1860,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1861,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1862,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_1863,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1864,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA
taxa_OTU_1865,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1866,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,NA
taxa_OTU_1867,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Barnesiella
taxa_OTU_1868,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1869,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1870,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1871,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1872,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Allobaculum
taxa_OTU_1873,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas
taxa_OTU_1874,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1875,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
taxa_OTU_1876,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1877,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Barnesiella
taxa_OTU_1878,Bacteria,Firmicutes,NA,NA,NA,NA
taxa_OTU_1879,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1880,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_1881,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1882,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1883,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1884,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Barnesiella
taxa_OTU_1885,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter
taxa_OTU_1886,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus2
taxa_OTU_1887,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA
taxa_OTU_1888,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_1889,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1890,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea
taxa_OTU_1891,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
taxa_OTU_1892,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas
taxa_OTU_1893,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1894,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1895,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus
taxa_OTU_1896,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1897,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1898,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1899,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
taxa_OTU_1900,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Odoribacter
taxa_OTU_1901,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1902,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Hungatella
taxa_OTU_1903,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1904,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XIII,Anaerovorax
taxa_OTU_1905,Bacteria,Firmicutes,NA,NA,NA,NA
taxa_OTU_1906,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_1907,Bacteria,Firmicutes,NA,NA,NA,NA
taxa_OTU_1908,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_1909,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetatifactor
taxa_OTU_1910,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1911,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_1912,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1913,Archaea,NA,NA,NA,NA,NA
taxa_OTU_1914,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1915,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_1916,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1917,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1918,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1919,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1920,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1921,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1922,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1923,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Barnesiella
taxa_OTU_1924,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1925,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1926,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1927,Bacteria,Firmicutes,NA,NA,NA,NA
taxa_OTU_1928,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1929,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1930,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus
taxa_OTU_1931,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1932,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,NA,NA
taxa_OTU_1933,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV
taxa_OTU_1934,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1935,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1936,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Olsenella
taxa_OTU_1937,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Enterorhabdus
taxa_OTU_1938,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1939,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA
taxa_OTU_1940,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1941,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1942,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1943,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Pseudoflavonifractor
taxa_OTU_1944,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1945,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1946,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1947,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae_1,Peptococcus
taxa_OTU_1948,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1949,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flavonifractor
taxa_OTU_1950,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1951,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1952,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1953,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Barnesiella
taxa_OTU_1954,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas
taxa_OTU_1955,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1956,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Pseudoflavonifractor
taxa_OTU_1957,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1958,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1959,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
taxa_OTU_1960,Bacteria,Cyanobacteria/Chloroplast,Chloroplast,Chloroplast,Streptophyta,NA
taxa_OTU_1961,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter
taxa_OTU_1962,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Pseudonocardia
taxa_OTU_1963,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,NA
taxa_OTU_1964,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetatifactor
taxa_OTU_1965,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1966,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerosporobacter
taxa_OTU_1967,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,NA
taxa_OTU_1968,Bacteria,Firmicutes,Bacilli,NA,NA,NA
taxa_OTU_1969,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1970,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1971,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA
taxa_OTU_1972,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1973,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1974,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1975,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium
taxa_OTU_1976,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_1977,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium
taxa_OTU_1978,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium
taxa_OTU_1979,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1980,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1981,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1982,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
taxa_OTU_1983,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_1984,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_1985,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetatifactor
taxa_OTU_1986,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
taxa_OTU_1987,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,NA
taxa_OTU_1988,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,NA
taxa_OTU_1989,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA
taxa_OTU_1990,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_1991,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
taxa_OTU_1992,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Turicibacter
taxa_OTU_1993,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_1994,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus
taxa_OTU_1995,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium
taxa_OTU_1996,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA
taxa_OTU_1997,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,NA
taxa_OTU_1998,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA
taxa_OTU_1999,Bacteria,Firmicutes,NA,NA,NA,NA
taxa_OTU_2000,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium
taxa_OTU_2001,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Barnesiella
taxa_OTU_2002,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,NA
taxa_OTU_2003,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Turicibacter
taxa_OTU_2004,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2005,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_2006,Bacteria,Firmicutes,NA,NA,NA,NA
taxa_OTU_2007,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
taxa_OTU_2008,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2009,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Barnesiella
taxa_OTU_2010,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA
taxa_OTU_2011,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2012,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2013,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2014,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea
taxa_OTU_2015,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2016,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,NA
taxa_OTU_2017,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2018,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_2019,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2020,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Barnesiella
taxa_OTU_2021,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2022,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Hungatella
taxa_OTU_2023,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2024,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2025,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Stomatobaculum
taxa_OTU_2026,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2027,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2028,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2029,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_2030,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2031,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2032,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2033,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2034,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus
taxa_OTU_2035,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2036,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2037,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA
taxa_OTU_2038,Archaea,NA,NA,NA,NA,NA
taxa_OTU_2039,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_2040,Archaea,NA,NA,NA,NA,NA
taxa_OTU_2041,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2042,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2043,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2044,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2045,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2046,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2047,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2048,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
taxa_OTU_2049,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetatifactor
taxa_OTU_2050,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2051,Bacteria,Firmicutes,NA,NA,NA,NA
taxa_OTU_2052,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2053,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2054,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA
taxa_OTU_2055,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA
taxa_OTU_2056,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2057,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2058,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2059,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2060,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2061,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA
taxa_OTU_2062,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_2063,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Parvibacter
taxa_OTU_2064,Bacteria,Firmicutes,NA,NA,NA,NA
taxa_OTU_2065,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_2066,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2067,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Clostridium_XVIII
taxa_OTU_2068,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus
taxa_OTU_2069,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2070,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,NA
taxa_OTU_2071,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
taxa_OTU_2072,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Anaerobacter
taxa_OTU_2073,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2074,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides
taxa_OTU_2075,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA
taxa_OTU_2076,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2077,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_2078,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2079,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2080,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Senegalimassilia
taxa_OTU_2081,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2082,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2083,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA
taxa_OTU_2084,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2085,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2086,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus
taxa_OTU_2087,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2088,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2089,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2090,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2091,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2092,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_2093,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2094,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_2095,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2096,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas
taxa_OTU_2097,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA
taxa_OTU_2098,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2099,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2100,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2101,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2102,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2103,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Coprobacter
taxa_OTU_2104,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
taxa_OTU_2105,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA
taxa_OTU_2106,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA
taxa_OTU_2107,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2108,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2109,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,NA
taxa_OTU_2110,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_2111,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,NA
taxa_OTU_2112,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA
taxa_OTU_2113,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium
taxa_OTU_2114,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemanella
taxa_OTU_2115,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2116,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2117,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Barnesiella
taxa_OTU_2118,Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
taxa_OTU_2119,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_2120,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_2121,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA
taxa_OTU_2122,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea
taxa_OTU_2123,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA
taxa_OTU_2124,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2125,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2126,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Odoribacter
taxa_OTU_2127,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2128,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_2129,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2130,Bacteria,NA,NA,NA,NA,NA
